task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
598	d8/de2c8b	1593076	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K15MK)	COMPLETED	0	2025-06-11 17:36:29.534	11.6s	8s	267.8%	715.4 MB	53.3 GB	40.5 MB	5.5 KB
642	01/45fd60	1593806	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M21MK)	COMPLETED	0	2025-06-11 17:36:34.018	12.3s	9s	255.5%	739.1 MB	53.3 GB	40.5 MB	5.5 KB
632	73/4ac197	1594682	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K8MK)	COMPLETED	0	2025-06-11 17:36:41.154	11.6s	9s	267.6%	722.3 MB	53.3 GB	40.5 MB	5.5 KB
653	12/1fb90a	1595485	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M32MP)	COMPLETED	0	2025-06-11 17:36:46.344	11.4s	9s	285.9%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
658	16/4c10d6	1596311	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M39MK)	COMPLETED	0	2025-06-11 17:36:52.734	11.5s	8s	280.6%	729.5 MB	53.3 GB	40.5 MB	6.1 KB
645	83/f39e13	1597112	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M25MK)	COMPLETED	0	2025-06-11 17:36:57.779	12s	9s	262.3%	737.1 MB	53.4 GB	40.5 MB	5.5 KB
655	8b/269ae9	1597892	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M34MP)	COMPLETED	0	2025-06-11 17:37:04.263	11.8s	9s	250.9%	737.4 MB	53.3 GB	40.5 MB	5.5 KB
634	b2/4095c7	1598647	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M11MK)	COMPLETED	0	2025-06-11 17:37:09.736	12.3s	9s	250.6%	737.3 MB	53.3 GB	40.5 MB	5.5 KB
649	fe/993d40	1599502	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M29MK)	COMPLETED	0	2025-06-11 17:37:16.113	11.8s	9s	254.1%	737.1 MB	53.4 GB	40.5 MB	5.5 KB
612	4b/e1504e	1600307	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K40MK)	COMPLETED	0	2025-06-11 17:37:22.088	11.4s	8s	283.7%	735.5 MB	53.3 GB	40.5 MB	5.5 KB
615	3d/2f83c8	1601139	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K46MK)	COMPLETED	0	2025-06-11 17:37:27.962	11.5s	8s	267.9%	737.1 MB	53.3 GB	40.5 MB	5.5 KB
637	63/7a1cbb	1601831	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M19MK)	COMPLETED	0	2025-06-11 17:37:33.453	11.4s	8s	289.8%	739.1 MB	53.3 GB	40.5 MB	5.5 KB
624	71/6333ab	1602586	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K66MK)	COMPLETED	0	2025-06-11 17:37:39.512	11.3s	8s	288.3%	741.3 MB	53.3 GB	40.5 MB	5.5 KB
622	b2/fdbb0d	1603393	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K58MK)	COMPLETED	0	2025-06-11 17:37:44.834	11.7s	8s	280.7%	737.2 MB	53.4 GB	40.5 MB	5.5 KB
660	6e/4af83f	1604176	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M3MP)	COMPLETED	0	2025-06-11 17:37:50.821	11.3s	8s	288.8%	741 MB	53.3 GB	40.5 MB	5.5 KB
661	36/d1ce4d	1604930	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M40MP)	COMPLETED	0	2025-06-11 17:37:56.588	11.4s	8s	288.1%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
647	fc/448024	1605660	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M27MP)	COMPLETED	0	2025-06-11 17:38:02.146	11.5s	8s	287.7%	741.3 MB	53.3 GB	40.5 MB	5.5 KB
666	d1/f2bd3f	1606416	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M48MP)	COMPLETED	0	2025-06-11 17:38:07.987	12.4s	9s	266.5%	741.2 MB	53.3 GB	40.5 MB	5.7 KB
608	3b/a898c2	1607143	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K36MK)	COMPLETED	0	2025-06-11 17:38:13.634	12.1s	9s	273.2%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
659	c3/899d71	1607994	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M39MP)	COMPLETED	0	2025-06-11 17:38:20.437	11.5s	8s	263.4%	735.4 MB	53.3 GB	40.5 MB	5.5 KB
663	e5/6cc008	1608803	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M43MP)	COMPLETED	0	2025-06-11 17:38:25.743	11.4s	8s	289.9%	739.1 MB	53.3 GB	40.5 MB	5.5 KB
664	4f/1f3d2a	1609556	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M45MK)	COMPLETED	0	2025-06-11 17:38:31.953	11.7s	8s	282.6%	677.3 MB	53.3 GB	40.5 MB	5.5 KB
662	a4/0a3957	1610354	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M42MP)	COMPLETED	0	2025-06-11 17:38:37.137	11.4s	8s	288.7%	740.8 MB	53.3 GB	40.5 MB	5.5 KB
657	42/044f07	1611130	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M37MP)	COMPLETED	0	2025-06-11 17:38:43.673	11.6s	8s	284.3%	719.6 MB	53.3 GB	40.5 MB	5.5 KB
665	52/d3d3c6	1611832	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M46MP)	COMPLETED	0	2025-06-11 17:38:48.538	11.5s	8s	288.0%	737.3 MB	53.3 GB	40.5 MB	5.4 KB
652	a7/eee635	1612635	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M31MP)	COMPLETED	0	2025-06-11 17:38:55.293	11.4s	9s	290.7%	741.2 MB	53.3 GB	40.5 MB	5.5 KB
609	0d/1b2d7b	1613361	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K37MK)	COMPLETED	0	2025-06-11 17:39:00.004	11.7s	9s	281.8%	737.2 MB	53.4 GB	40.5 MB	5.5 KB
671	fe/433014	1614627	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_ERR (1)	COMPLETED	0	2025-06-11 17:39:11.764	15.7s	11s	209.7%	999.4 MB	54.8 GB	40.9 MB	1.4 MB
670	ba/dcec98	1614620	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY2 (RV)	COMPLETED	0	2025-06-11 17:39:11.753	21.2s	17s	187.6%	1.4 GB	70.5 GB	43.1 MB	943.5 KB
669	db/1e272d	1614621	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY2 (FW)	COMPLETED	0	2025-06-11 17:39:11.758	22s	19s	185.9%	1.4 GB	70.5 GB	43.1 MB	933.6 KB
672	c1/bf2671	1617060	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_DENOISING (1)	COMPLETED	0	2025-06-11 17:39:27.523	12.6s	9s	271.3%	825.7 MB	54 GB	40.1 MB	20.8 KB
673	2a/58674b	1618102	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_RMCHIMERA (1)	COMPLETED	0	2025-06-11 17:39:40.121	10.8s	8s	308.2%	603.8 MB	53.2 GB	40 MB	1.2 KB
674	cd/2cbedf	1618896	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_STATS (1)	COMPLETED	0	2025-06-11 17:39:50.902	11.1s	8s	299.8%	653.6 MB	53.3 GB	40 MB	988 B
675	4e/129435	1619661	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_MERGE	COMPLETED	0	2025-06-11 17:40:03.239	9s	6s	349.6%	494.8 MB	52.3 GB	35.8 MB	1.6 KB
677	41/65efec	1620629	NFCORE_AMPLISEQ:AMPLISEQ:BARRNAP (ASV_seqs.fasta)	COMPLETED	0	2025-06-11 17:40:12.899	1.7s	0ms	96.5%	13 MB	19.4 MB	5.5 MB	23.7 KB
676	02/dda815	1620424	NFCORE_AMPLISEQ:AMPLISEQ:MERGE_STATS_STD (1)	COMPLETED	0	2025-06-11 17:40:12.287	4.1s	0ms	6428.1%	3.2 MB	4.4 MB	6 MB	8.7 KB
678	e3/3bd26e	1621053	NFCORE_AMPLISEQ:AMPLISEQ:FILTER_LEN_ASV (input/ASV_seqs.fasta)	COMPLETED	0	2025-06-11 17:40:13.286	5.2s	2s	866.6%	297 MB	40.4 GB	15.1 MB	992 B
679	c5/cabf68	1622182	NFCORE_AMPLISEQ:AMPLISEQ:BARRNAPSUMMARY	ABORTED	-	2025-06-11 17:40:17.250	-	-	-	-	-	-	-
680	90/d1e088	1622625	NFCORE_AMPLISEQ:AMPLISEQ:MERGE_STATS_FILTERLENASV (1)	ABORTED	-	2025-06-11 17:40:18.519	-	-	-	-	-	-	-
